host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,first_review,review_scores_rating,instant_bookable,calculated_host_listings_count,reviews_per_month
69335216,2016-04-28,within an hour,1.0,1.0,t,t,t,Eixample,Private room,2,1.0,1.0,1.0,35.0,31,1125,t,0,2016-05-15,4.68,f,1,1.79
4627509,2013-01-08,within an hour,1.0,1.0,t,t,t,Sant Marti,Entire home/apt,6,2.0,3.0,4.0,161.0,3,1125,t,18,2016-05-24,4.74,t,4,3.26
41832053,2015-08-18,within an hour,1.0,0.94,f,t,t,Sarria-Sant Gervasi,Entire home/apt,4,2.0,2.0,3.0,193.0,4,330,t,21,2016-06-27,4.42,f,3,1.15
299462,2010-11-26,within an hour,0.96,1.0,f,t,t,Eixample,Entire home/apt,4,1.0,1.0,2.0,180.0,3,1125,t,3,2016-08-03,4.52,t,140,2.8
51663590,2015-12-18,within a day,1.0,0.0,f,t,t,Sant Marti,Entire home/apt,3,1.0,1.0,2.0,45.0,32,180,t,0,2016-06-30,4.73,f,1,0.13
67778225,2016-04-18,within an hour,1.0,0.91,t,t,t,Eixample,Entire home/apt,4,1.0,2.0,3.0,150.0,1,1125,t,0,2016-04-26,4.79,f,1,3.72
69395559,2016-04-28,within an hour,1.0,1.0,f,t,t,Eixample,Entire home/apt,7,3.0,4.0,4.0,486.0,3,1124,t,9,2016-07-08,4.69,t,1,0.86
28388457,2015-02-26,within a day,0.78,0.99,f,t,t,Ciutat Vella,Entire home/apt,6,2.0,3.0,6.0,270.0,2,1124,t,13,2016-06-04,4.44,t,19,1.51
51254827,2015-12-13,within an hour,1.0,0.89,f,t,t,Sant Marti,Private room,2,1.0,1.0,1.0,73.0,2,6,t,14,2016-05-28,4.73,f,1,1.6
58054871,2016-02-09,within an hour,1.0,0.81,f,t,t,Eixample,Entire home/apt,8,3.0,4.0,7.0,864.0,3,15,t,21,2016-06-15,4.96,f,1,0.92
26781307,2015-01-27,within an hour,1.0,0.99,t,t,t,Sant Marti,Entire home/apt,2,1.0,1.0,1.0,180.0,7,21,t,6,2016-06-22,4.97,f,8,1.21
68249932,2016-04-21,within an hour,1.0,1.0,f,t,t,Ciutat Vella,Entire home/apt,8,3.0,3.0,5.0,360.0,3,1125,t,0,2016-06-15,4.32,f,1,0.23
10249776,2013-11-25,within a few hours,0.9,0.82,f,t,t,Eixample,Entire home/apt,5,2.5,3.0,3.0,341.0,7,334,t,19,2016-12-07,4.67,f,7,0.82
10249776,2013-11-25,within a few hours,0.9,0.82,f,t,t,Eixample,Entire home/apt,6,2.0,3.0,3.0,385.0,3,334,t,15,2016-08-23,4.71,f,7,0.76
8130906,2013-08-13,within an hour,0.97,0.98,f,t,t,Eixample,Entire home/apt,9,2.5,3.0,6.0,403.0,1,1125,t,7,2016-06-23,4.6,f,35,0.66
131794,2010-05-25,within an hour,1.0,0.99,t,t,t,Eixample,Entire home/apt,8,2.0,3.0,3.0,400.0,1,30,t,23,2016-06-12,4.77,t,23,1.18
68356937,2016-04-22,within a few hours,1.0,0.99,t,t,t,Eixample,Entire home/apt,8,1.5,3.0,5.0,248.0,4,90,t,2,2016-06-20,4.94,f,1,2.06
10249776,2013-11-25,within a few hours,0.9,0.82,f,t,t,Eixample,Entire home/apt,4,2.0,2.0,2.0,395.0,4,334,t,3,2016-09-25,4.68,f,7,0.96
51561353,2015-12-17,within an hour,1.0,1.0,f,t,t,Eixample,Entire home/apt,4,1.0,2.0,2.0,140.0,5,90,t,4,2016-09-23,4.68,t,1,1.39
15308703,2014-05-09,within a few hours,0.96,0.39,f,t,t,Ciutat Vella,Private room,2,1.0,2.0,2.0,66.0,5,30,t,8,2016-06-12,4.75,f,2,0.09
49896352,2015-11-25,within a few hours,0.95,0.87,f,t,t,Horta-Guinardo,Private room,2,1.0,1.0,1.0,28.0,31,1125,t,30,2016-04-30,4.18,f,6,1.98
893805,2011-07-30,within a few hours,0.99,0.95,t,t,t,Eixample,Entire home/apt,4,2.0,2.0,2.0,219.0,2,60,t,4,2016-05-22,4.93,f,13,3.3
69970452,2016-05-02,within an hour,1.0,0.96,f,t,t,Eixample,Entire home/apt,7,3.0,4.0,4.0,486.0,3,1125,t,9,2019-03-10,4.83,t,1,0.33
69988521,2016-05-02,within an hour,0.9,0.88,f,t,t,Sant Marti,Private room,1,1.0,1.0,1.0,51.0,2,60,t,1,2023-05-25,4.89,f,1,2.57
10547296,2013-12-10,within an hour,0.99,0.99,f,t,t,Sants-Montjuic,Entire home/apt,6,2.0,2.0,4.0,121.0,2,330,t,1,2016-06-16,4.33,t,49,0.69
20439333,2014-08-23,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,8,2.0,4.0,5.0,320.0,2,1125,t,8,2016-05-11,4.69,f,1,2.01
17469787,2014-06-30,within an hour,1.0,1.0,t,t,t,Nou Barris,Private room,2,1.0,1.0,1.0,50.0,32,1125,t,10,2016-05-26,4.77,t,3,0.83
49172933,2015-11-16,within a few hours,1.0,0.71,f,t,f,Eixample,Private room,1,1.0,1.0,1.0,50.0,1,1125,t,1,2016-07-09,4.79,f,1,0.84
3775349,2012-10-06,within a day,0.58,0.88,f,t,t,Ciutat Vella,Entire home/apt,2,1.0,1.0,1.0,121.0,32,365,t,0,2023-06-19,5.0,f,45,0.37
67751158,2016-04-18,within an hour,1.0,0.99,t,t,t,Sants-Montjuic,Entire home/apt,4,1.5,1.0,1.0,166.0,3,1124,t,6,2016-08-10,4.93,f,1,3.67
21501126,2014-09-18,within a few hours,1.0,0.33,f,t,t,Ciutat Vella,Entire home/apt,3,1.0,2.0,2.0,95.0,31,365,t,0,2022-05-12,5.0,f,1,0.25
6544866,2013-05-23,within an hour,1.0,0.98,t,t,t,Eixample,Entire home/apt,6,2.0,3.0,4.0,353.0,1,1125,t,1,2016-06-21,4.95,f,12,2.27
75620994,2016-06-03,within a day,0.98,0.59,t,t,t,Ciutat Vella,Entire home/apt,4,2.0,2.0,3.0,155.0,32,1125,t,30,2017-05-01,5.0,f,14,0.04
8488654,2013-08-28,within a few hours,1.0,0.65,t,t,t,Eixample,Private room,2,2.0,1.0,1.0,52.0,32,120,t,3,2016-06-07,4.89,f,3,2.49
70183941,2016-05-03,within a few hours,1.0,0.73,f,t,t,Gracia,Entire home/apt,2,1.0,1.0,1.0,140.0,3,1125,t,0,2016-07-10,4.88,f,1,0.46
72696923,2016-05-18,within an hour,1.0,0.75,f,t,t,Nou Barris,Private room,2,1.0,1.0,1.0,78.0,32,1125,t,30,2016-08-08,4.77,f,2,1.53
70278696,2016-05-04,within a few hours,1.0,0.97,t,t,t,Eixample,Entire home/apt,6,1.0,1.0,4.0,170.0,2,1125,t,2,2016-07-19,4.84,f,3,2.94
75642860,2016-06-03,within an hour,1.0,0.96,t,t,t,Eixample,Entire home/apt,4,2.0,2.0,3.0,579.0,3,31,t,3,2016-06-19,5.0,f,1,3.11
14954952,2014-05-01,within a few hours,1.0,0.75,f,t,t,Gracia,Entire home/apt,4,1.0,3.0,3.0,250.0,7,7,t,0,2023-07-23,5.0,f,1,0.65
6672175,2013-05-31,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,5,2.0,3.0,3.0,230.0,3,1125,t,5,2016-07-14,4.71,t,1,0.61
69815537,2016-05-01,within an hour,1.0,0.95,f,t,t,Ciutat Vella,Entire home/apt,6,2.0,3.0,5.0,300.0,31,1125,t,0,2018-04-03,4.88,f,5,0.36
18893130,2014-07-25,within an hour,0.93,1.0,f,t,t,Ciutat Vella,Private room,1,1.0,1.0,1.0,54.0,2,1125,t,4,2016-06-06,4.27,t,1,0.96
1447144,2011-11-27,within an hour,0.84,0.12,f,t,t,Sants-Montjuic,Entire home/apt,6,1.0,2.0,5.0,190.0,3,1125,t,30,2019-09-27,4.5,f,159,0.08
3744544,2012-10-03,within an hour,0.98,0.99,t,t,t,Eixample,Entire home/apt,6,2.0,3.0,5.0,244.0,3,7,t,12,2016-05-21,4.79,t,35,1.81
1432835,2011-11-22,within an hour,0.99,0.99,f,t,t,Eixample,Entire home/apt,4,1.0,2.0,3.0,175.0,3,1125,t,6,2016-06-27,4.43,f,38,2.05
8081521,2013-08-11,within an hour,1.0,0.7,f,t,t,Sant Marti,Private room,1,1.0,1.0,1.0,71.0,2,31,t,0,2016-05-31,4.36,f,1,0.33
3556337,2012-09-13,within an hour,1.0,0.99,f,t,t,Gracia,Entire home/apt,4,1.0,2.0,4.0,167.0,1,365,t,2,2016-06-15,4.73,t,46,1.72
51617231,2015-12-17,within a few hours,1.0,1.0,t,t,t,Gracia,Private room,1,1.0,1.0,1.0,33.0,31,1125,t,18,2016-06-19,4.7,f,3,0.65
3556337,2012-09-13,within an hour,1.0,0.99,f,t,t,Gracia,Entire home/apt,4,1.0,2.0,4.0,153.0,1,365,t,6,2016-07-17,4.73,t,46,1.44
3556337,2012-09-13,within an hour,1.0,0.99,f,t,t,Eixample,Entire home/apt,6,1.0,3.0,4.0,198.0,1,365,t,2,2016-07-11,4.56,t,46,1.56
70530657,2016-05-05,within a few hours,1.0,0.97,t,t,t,Eixample,Entire home/apt,7,2.0,4.0,4.0,260.0,3,180,t,9,2016-05-21,4.73,f,1,2.52
3525390,2012-09-10,within an hour,1.0,1.0,f,t,t,Ciutat Vella,Entire home/apt,6,1.0,2.0,5.0,208.0,3,1125,t,4,2016-06-17,4.67,f,1,3.35
1141201,2011-09-11,within an hour,1.0,1.0,t,t,t,Gracia,Entire home/apt,2,1.0,1.0,1.0,100.0,31,1125,t,0,2016-06-15,4.99,f,5,1.0
50345502,2015-12-02,within an hour,1.0,1.0,t,t,t,Sant Marti,Entire home/apt,4,1.0,2.0,3.0,160.0,3,21,t,3,2017-03-30,4.92,t,1,3.18
8876390,2013-09-16,within an hour,1.0,0.97,t,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,214.0,3,30,t,8,2016-10-06,4.91,t,6,3.05
73016735,2016-05-20,within an hour,1.0,0.8,t,t,t,Sant Marti,Entire home/apt,4,1.0,2.0,2.0,85.0,31,1125,t,0,2016-07-11,5.0,f,2,0.09
75620994,2016-06-03,within a day,0.98,0.59,t,t,t,Eixample,Entire home/apt,4,1.0,2.0,2.0,100.0,30,1125,t,5,2018-01-02,3.57,f,14,0.1
43565515,2015-09-07,within an hour,0.97,0.97,t,t,t,Eixample,Entire home/apt,4,2.0,2.0,2.0,281.0,1,1125,t,9,2016-09-25,4.77,f,36,0.77
73931643,2016-05-25,within a day,1.0,1.0,f,t,f,Eixample,Private room,2,1.0,1.0,1.0,65.0,32,90,t,29,2016-06-28,4.74,f,1,0.48
74600854,2016-05-29,within an hour,1.0,0.53,t,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,60.0,30,365,t,21,2016-08-15,4.78,f,1,0.43
72826244,2016-05-19,within an hour,1.0,0.99,f,t,t,Sants-Montjuic,Entire home/apt,2,1.0,1.0,1.0,125.0,2,1125,t,4,2016-06-06,4.7,f,1,3.81
74104888,2016-05-26,within a few hours,0.9,0.75,f,t,t,Sant Marti,Private room,1,1.0,1.0,1.0,65.0,3,1125,t,1,2018-01-22,5.0,f,1,0.26
10693680,2013-12-18,within a day,0.9,0.57,f,t,t,Ciutat Vella,Entire home/apt,6,1.0,2.0,3.0,50.0,32,1125,t,0,2016-06-21,4.0,f,37,0.05
3376710,2012-08-26,within a day,0.82,0.56,f,t,t,Ciutat Vella,Entire home/apt,6,1.0,2.0,2.0,50.0,32,1125,t,0,2018-08-31,4.33,f,42,0.05
3376710,2012-08-26,within a day,0.82,0.56,f,t,t,Sants-Montjuic,Entire home/apt,6,1.0,3.0,4.0,44.0,32,1125,t,0,2018-03-07,4.0,f,42,0.01
45970775,2015-10-07,within an hour,1.0,1.0,t,t,t,Sant Marti,Private room,2,1.0,1.0,1.0,68.0,4,40,t,0,2016-06-20,4.91,f,1,2.15
3556337,2012-09-13,within an hour,1.0,0.99,f,t,t,Eixample,Entire home/apt,3,1.0,1.0,2.0,151.0,5,365,t,0,2016-07-15,4.73,t,46,1.13
2759239,2012-06-27,within an hour,1.0,1.0,f,t,t,Eixample,Entire home/apt,4,2.0,3.0,2.0,58.0,32,1125,t,2,2016-06-27,4.33,f,1,0.31
4918740,2013-01-31,within an hour,0.97,0.99,f,t,t,Eixample,Entire home/apt,4,2.0,2.0,3.0,288.0,2,29,t,12,2016-08-08,4.68,t,6,2.84
4918740,2013-01-31,within an hour,0.97,0.99,f,t,t,Eixample,Entire home/apt,4,2.0,2.0,2.0,288.0,2,29,t,12,2016-06-23,4.65,t,6,1.87
8130906,2013-08-13,within an hour,0.97,0.98,f,t,t,Eixample,Entire home/apt,6,2.5,3.0,4.0,427.0,1,1125,t,6,2016-06-30,4.84,f,35,1.54
4918740,2013-01-31,within an hour,0.97,0.99,f,t,t,Eixample,Entire home/apt,4,2.0,2.0,3.0,288.0,2,29,t,12,2016-06-28,4.74,t,6,2.35
74744550,2016-05-30,within an hour,1.0,0.99,f,t,t,Sants-Montjuic,Entire home/apt,6,1.0,3.0,6.0,156.0,3,1125,t,6,2016-06-24,4.39,t,1,2.63
17751441,2014-07-07,within a few hours,1.0,0.95,t,t,t,Sants-Montjuic,Entire home/apt,4,2.0,3.0,3.0,270.0,32,90,t,28,2023-08-29,5.0,f,16,1.0
9822728,2013-11-05,within an hour,0.98,0.99,f,t,t,Eixample,Entire home/apt,4,1.0,3.0,3.0,230.0,3,60,t,8,2016-06-21,4.58,f,18,0.63
51617231,2015-12-17,within a few hours,1.0,1.0,t,t,t,Ciutat Vella,Private room,1,1.0,1.0,1.0,33.0,31,1125,t,0,2016-06-21,4.54,f,3,0.57
8942037,2013-09-19,within an hour,1.0,1.0,t,t,t,Sants-Montjuic,Entire home/apt,4,1.0,2.0,4.0,150.0,4,1125,t,4,2016-06-27,4.96,f,1,1.7
74752008,2016-05-30,within a few hours,1.0,0.0,f,t,t,Sants-Montjuic,Private room,2,1.0,2.0,2.0,30.0,28,1125,t,0,2016-06-08,4.8,f,1,5.02
17094929,2014-06-22,within an hour,1.0,0.94,t,t,t,Eixample,Entire home/apt,5,1.0,3.0,4.0,160.0,4,400,t,5,2016-07-13,4.8,f,2,2.83
971768,2011-08-15,within an hour,0.98,0.98,f,t,t,Sant Marti,Entire home/apt,6,2.0,3.0,6.0,339.0,1,365,t,9,2016-06-18,4.71,f,9,1.16
234605,2010-09-14,within a day,1.0,1.0,t,t,t,Gracia,Private room,2,2.0,1.0,1.0,55.0,31,1125,t,0,2016-06-30,4.82,f,1,2.66
3546535,2012-09-12,within an hour,1.0,1.0,t,t,t,Ciutat Vella,Entire home/apt,2,1.0,1.0,1.0,293.0,31,1125,t,30,2017-04-24,4.0,f,2,0.06
46961164,2015-10-19,within an hour,1.0,1.0,t,t,t,Sarria-Sant Gervasi,Private room,2,1.0,1.0,2.0,75.0,31,1125,t,0,2016-06-21,4.92,f,1,2.44
7209763,2013-07-01,within an hour,1.0,0.99,t,t,t,Eixample,Entire home/apt,4,2.0,2.0,2.0,259.0,4,1125,t,5,2016-07-21,4.97,f,4,3.11
32037490,2015-04-27,within an hour,0.99,1.0,f,t,t,Eixample,Entire home/apt,4,1.0,1.0,1.0,170.0,2,1125,t,12,2016-06-20,4.41,t,221,1.99
9822728,2013-11-05,within an hour,0.98,0.99,f,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,68.0,32,270,t,0,2016-08-15,4.18,f,18,0.14
71851332,2016-05-13,within a few hours,1.0,0.82,t,t,t,Eixample,Entire home/apt,10,3.0,5.0,8.0,795.0,3,1125,t,25,2016-06-07,4.89,f,1,0.62
1744516,2012-02-13,within an hour,0.98,0.96,f,t,t,Eixample,Entire home/apt,4,1.0,1.0,1.0,178.0,3,1125,t,8,2016-11-14,4.08,t,32,0.16
3479346,2012-09-05,within an hour,1.0,0.87,f,t,t,Eixample,Entire home/apt,4,1.0,2.0,3.0,145.0,31,1125,t,3,2016-06-06,4.79,f,15,1.44
74939516,2016-05-31,within a day,0.7,0.68,f,t,t,Ciutat Vella,Private room,2,1.0,1.0,1.0,73.0,3,1125,t,29,2016-06-06,4.38,f,1,0.1
16571993,2014-06-09,within a few hours,0.71,0.85,t,t,t,Sarria-Sant Gervasi,Private room,2,1.0,1.0,1.0,111.0,31,1125,t,13,2016-07-24,4.73,t,1,0.25
75620994,2016-06-03,within a day,0.98,0.59,t,t,t,Ciutat Vella,Entire home/apt,4,1.0,1.0,2.0,74.0,32,1125,t,30,2016-10-08,4.79,f,14,0.23
17751441,2014-07-07,within a few hours,1.0,0.95,t,t,t,Eixample,Entire home/apt,6,2.0,3.0,4.0,339.0,4,31,t,2,2016-08-05,4.86,f,16,1.45
27573426,2015-02-11,within an hour,0.94,0.86,f,t,t,Ciutat Vella,Entire home/apt,2,1.0,1.0,1.0,51.0,32,1125,t,0,2017-11-09,4.0,f,18,0.16
49805355,2015-11-24,within a day,0.5,0.5,f,t,t,Ciutat Vella,Private room,2,1.0,2.0,2.0,50.0,31,330,t,0,2016-06-21,4.58,f,1,0.35
2262273,2012-05-01,within a few hours,0.96,0.71,f,t,t,Ciutat Vella,Entire home/apt,6,2.0,3.0,6.0,250.0,32,1125,t,30,2018-07-25,4.33,f,18,0.1
902253,2011-08-01,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,5,2.0,1.0,2.0,257.0,1,365,t,5,2016-07-13,4.76,t,3,1.98
17751441,2014-07-07,within a few hours,1.0,0.95,t,t,t,Eixample,Entire home/apt,6,2.0,3.0,4.0,339.0,4,31,t,2,2016-08-23,4.9,f,16,0.7
44871936,2015-09-22,within a day,0.5,0.73,f,t,t,Sants-Montjuic,Private room,1,2.0,4.0,4.0,14.0,31,1125,t,0,2016-08-15,4.67,f,3,0.07
8488654,2013-08-28,within a few hours,1.0,0.65,t,t,t,Eixample,Private room,1,1.5,1.0,1.0,25.0,32,120,t,2,2016-06-08,4.91,f,3,3.16
1163636,2011-09-15,within an hour,0.9,0.94,t,t,t,Ciutat Vella,Entire home/apt,4,1.0,1.0,2.0,45.0,31,1125,t,0,2016-07-30,4.77,f,2,0.45
610674,2011-05-21,within a few hours,1.0,0.86,t,t,t,Les Corts,Private room,1,1.0,1.0,1.0,28.0,32,1125,t,0,2016-07-01,4.63,f,3,0.83
75620994,2016-06-03,within a day,0.98,0.59,t,t,t,Ciutat Vella,Entire home/apt,4,1.0,1.0,2.0,100.0,32,1125,t,11,2016-08-16,4.88,f,14,0.2
8936234,2013-09-19,within a day,0.58,0.55,f,t,t,Sants-Montjuic,Private room,1,1.0,1.0,1.0,23.0,30,1125,t,2,2016-07-25,4.22,f,1,0.14
43565515,2015-09-07,within an hour,0.97,0.97,t,t,t,Eixample,Entire home/apt,9,3.5,5.0,7.0,592.0,1,31,t,8,2016-10-08,4.77,f,36,1.26
43565515,2015-09-07,within an hour,0.97,0.97,t,t,t,Eixample,Entire home/apt,6,2.0,3.0,5.0,160.0,1,364,t,16,2021-09-03,5.0,f,36,0.12
5843487,2013-04-09,within a few hours,1.0,1.0,f,t,t,Sarria-Sant Gervasi,Entire home/apt,2,0.5,1.0,1.0,113.0,1,1125,t,0,2016-06-23,4.43,f,15,0.96
43565515,2015-09-07,within an hour,0.97,0.97,t,t,t,Eixample,Entire home/apt,8,2.0,4.0,5.0,498.0,1,1125,t,11,2016-10-28,4.75,f,36,0.86
43565515,2015-09-07,within an hour,0.97,0.97,t,t,t,Eixample,Entire home/apt,6,2.0,3.0,5.0,183.0,1,1125,t,2,2017-07-31,4.67,f,36,0.04
43565515,2015-09-07,within an hour,0.97,0.97,t,t,t,Eixample,Entire home/apt,7,3.0,4.0,6.0,498.0,1,1125,t,10,2018-05-08,4.86,f,36,1.17
8876390,2013-09-16,within an hour,1.0,0.97,t,t,t,Ciutat Vella,Entire home/apt,2,1.0,1.0,1.0,43.0,100,350,t,5,2017-06-17,5.0,f,6,0.04
26521943,2015-01-22,within an hour,1.0,0.99,f,t,t,Sants-Montjuic,Entire home/apt,4,1.0,1.0,1.0,171.0,1,1125,t,17,2016-11-12,4.6,t,22,5.37
55329491,2016-01-19,within an hour,1.0,1.0,f,t,t,Ciutat Vella,Private room,1,1.0,1.0,1.0,55.0,32,1125,t,26,2016-07-16,4.49,t,2,2.46
43565515,2015-09-07,within an hour,0.97,0.97,t,t,t,Eixample,Entire home/apt,6,2.0,2.0,3.0,112.0,1,1125,t,7,2016-09-22,3.67,f,36,0.04
7700549,2013-07-24,within a few hours,1.0,0.8,f,t,t,Gracia,Entire home/apt,6,2.0,3.0,4.0,239.0,3,1125,t,4,2017-09-02,4.7,f,3,1.52
78350239,2016-06-17,within an hour,1.0,1.0,f,t,t,Horta-Guinardo,Private room,2,1.0,1.0,1.0,17.0,32,1125,t,0,2016-06-18,3.0,f,1,0.03
6976046,2013-06-18,within a few hours,0.87,0.14,f,t,t,Eixample,Private room,1,2.0,1.0,1.0,56.0,2,1125,t,17,2020-12-23,4.75,f,10,0.24
43565515,2015-09-07,within an hour,0.97,0.97,t,t,t,Eixample,Entire home/apt,8,3.0,4.0,6.0,498.0,1,1125,t,8,2016-09-10,4.83,f,36,1.12
43565515,2015-09-07,within an hour,0.97,0.97,t,t,t,Eixample,Entire home/apt,12,4.0,6.0,10.0,276.0,1,364,t,0,2019-12-20,4.83,f,36,0.13
43565515,2015-09-07,within an hour,0.97,0.97,t,t,t,Eixample,Entire home/apt,6,2.0,3.0,5.0,378.0,1,1125,t,12,2016-12-23,4.33,f,36,0.07
81593951,2016-07-04,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,4,2.5,2.0,2.0,492.0,4,1125,t,11,2016-07-21,4.96,t,1,1.08
1260560,2011-10-07,within an hour,1.0,0.96,f,t,t,Eixample,Entire home/apt,5,2.0,3.0,4.0,90.0,32,1125,t,0,2016-08-13,4.56,t,4,1.36
43565515,2015-09-07,within an hour,0.97,0.97,t,t,t,Eixample,Entire home/apt,4,1.0,2.0,3.0,309.0,1,1125,t,7,2018-05-09,4.67,f,36,0.88
43565515,2015-09-07,within an hour,0.97,0.97,t,t,t,Eixample,Entire home/apt,12,4.0,6.0,10.0,592.0,1,1125,t,7,2016-09-29,4.8,f,36,1.68
81670000,2016-07-04,a few days or more,0.11,0.18,f,t,f,Gracia,Private room,3,1.0,2.0,2.0,31.0,1,1125,f,0,2016-07-16,4.36,f,1,0.16
79500346,2016-06-23,within a few hours,1.0,0.97,f,t,t,Eixample,Private room,1,2.0,1.0,1.0,21.0,35,190,t,4,2017-03-31,4.85,f,7,0.17
75620994,2016-06-03,within a day,0.98,0.59,t,t,t,Ciutat Vella,Entire home/apt,2,1.0,1.0,1.0,85.0,31,250,t,22,2016-09-13,4.88,f,14,0.28
81852076,2016-07-05,within an hour,0.6,1.0,f,t,t,Gracia,Entire home/apt,3,1.0,2.0,2.0,186.0,3,330,t,5,2016-10-29,4.77,t,1,2.08
22635556,2014-10-17,within an hour,1.0,1.0,t,t,t,Horta-Guinardo,Entire home/apt,6,1.5,4.0,5.0,179.0,3,1125,t,3,2016-07-18,4.68,f,1,1.29
7700549,2013-07-24,within a few hours,1.0,0.8,f,t,t,Gracia,Entire home/apt,5,2.0,2.0,3.0,200.0,3,90,t,0,2016-09-16,4.75,f,3,1.44
5843487,2013-04-09,within a few hours,1.0,1.0,f,t,t,Sarria-Sant Gervasi,Entire home/apt,4,1.0,2.0,3.0,119.0,31,1125,t,23,2016-08-03,4.83,t,15,0.28
11426239,2014-01-18,within an hour,1.0,1.0,t,t,f,Horta-Guinardo,Entire home/apt,2,1.0,1.0,1.0,65.0,32,1097,t,0,2016-07-18,4.82,f,3,0.78
84285674,2016-07-17,within a few hours,1.0,0.86,f,t,t,Eixample,Private room,1,1.5,1.0,1.0,15.0,30,1125,t,0,2016-07-22,4.78,f,1,0.21
73016735,2016-05-20,within an hour,1.0,0.8,t,t,t,Sant Marti,Entire home/apt,2,1.0,1.0,1.0,69.0,31,1125,t,1,2016-08-15,4.87,f,2,0.36
27273342,2015-02-05,within a few hours,1.0,0.74,t,t,t,Ciutat Vella,Entire home/apt,4,1.0,1.0,1.0,47.0,31,335,t,0,2016-08-21,5.0,f,2,0.27
63902691,2016-03-21,within a few hours,1.0,0.5,t,t,t,Ciutat Vella,Private room,1,1.0,1.0,1.0,25.0,32,1125,t,0,2016-07-29,4.82,f,2,1.78
5796387,2013-04-06,within an hour,0.8,0.88,f,t,t,Eixample,Private room,1,1.0,1.0,1.0,122.0,1,180,t,7,2016-10-05,4.7,t,6,0.9
3775349,2012-10-06,within a day,0.58,0.88,f,t,t,Ciutat Vella,Entire home/apt,6,2.0,3.0,6.0,231.0,32,365,t,0,2023-01-29,5.0,f,45,0.27
3744544,2012-10-03,within an hour,0.98,0.99,t,t,t,Eixample,Entire home/apt,5,2.0,2.0,4.0,195.0,3,7,t,2,2016-07-23,4.79,t,35,1.29
14979846,2014-05-01,within an hour,0.95,0.96,f,t,t,Sarria-Sant Gervasi,Entire home/apt,4,2.0,3.0,3.0,81.0,1,330,t,0,2016-08-20,3.67,f,10,0.03
15308703,2014-05-09,within a few hours,0.96,0.39,f,t,t,Ciutat Vella,Private room,2,1.0,1.0,1.0,6979.0,4,1125,t,2,2016-08-21,4.73,f,2,0.13
3744544,2012-10-03,within an hour,0.98,0.99,t,t,t,Gracia,Entire home/apt,4,1.0,2.0,4.0,151.0,3,7,t,3,2016-10-19,4.7,t,35,1.38
3744544,2012-10-03,within an hour,0.98,0.99,t,t,t,Gracia,Entire home/apt,4,1.0,1.0,3.0,141.0,3,7,t,3,2016-09-27,4.68,t,35,1.72
84860552,2016-07-20,within a day,1.0,0.24,f,t,t,Horta-Guinardo,Private room,2,1.0,1.0,1.0,30.0,32,1125,t,29,2016-08-02,4.71,f,2,0.08
3744544,2012-10-03,within an hour,0.98,0.99,t,t,t,Gracia,Entire home/apt,4,1.0,2.0,4.0,151.0,3,7,t,3,2016-10-06,4.73,t,35,1.33
80862839,2016-06-30,within an hour,0.96,0.55,f,t,t,Eixample,Private room,1,2.0,2.0,2.0,60.0,1,1125,t,29,2016-07-26,4.23,f,3,0.17
80862839,2016-06-30,within an hour,0.96,0.55,f,t,t,Eixample,Private room,1,1.0,1.0,1.0,60.0,2,1125,t,23,2017-07-14,3.78,f,3,0.12
4321127,2012-12-04,within an hour,1.0,1.0,t,t,t,Ciutat Vella,Entire home/apt,2,1.0,1.0,1.0,100.0,31,300,t,30,2016-07-10,4.77,f,1,0.77
75341644,2016-06-02,within an hour,1.0,0.6,f,t,t,Sant Marti,Private room,6,0.5,6.0,6.0,84.0,2,1125,t,15,2016-07-25,4.21,f,1,0.32
80429297,2016-06-28,within a few hours,1.0,0.32,t,t,t,Sarria-Sant Gervasi,Entire home/apt,2,1.0,1.0,1.0,115.0,2,30,t,4,2016-07-06,4.54,f,1,1.63
43565515,2015-09-07,within an hour,0.97,0.97,t,t,t,Eixample,Entire home/apt,4,2.0,2.0,3.0,281.0,1,1125,t,8,2018-06-17,4.5,f,36,0.09
1853705,2012-03-04,within a day,1.0,0.6,f,t,t,Eixample,Entire home/apt,2,1.0,1.0,2.0,44.0,32,1125,t,0,2016-07-15,4.75,f,1,0.15
80476106,2016-06-28,within a day,1.0,0.93,f,t,t,Les Corts,Entire home/apt,8,2.0,4.0,5.0,150.0,3,1125,t,8,2016-07-13,4.48,f,4,1.18
75620994,2016-06-03,within a day,0.98,0.59,t,t,t,Ciutat Vella,Entire home/apt,4,1.0,3.0,3.0,120.0,32,250,t,10,2018-03-31,4.86,f,14,0.21
